vehicle_id,driver_id,driver_name,vehicle_type,timestamp,gps_latitude,gps_longitude,speed_kmh,fuel_consumption_rate,fuel_level_pct,distance_remaining_km,traffic_congestion,weather_condition,trip_progress_pct,delivery_status,delay_risk,estimated_arrival_time_min
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-11T20:23:54.206321,17.61603,77.73567,86.6,27.54,85.6,464.22,Low,Clear,15.8,In Transit,Low,328.7
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-11T20:27:54.206321,17.63209,77.46368,57.1,30.36,83.2,435.21,High,Clear,21.1,High Risk,High,690.8
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-11T20:31:54.206321,17.67158,77.19334,80.6,28.0,80.3,406.19,Low,Clear,26.3,In Transit,Low,309.0
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-11T20:35:54.206321,17.71106,76.92301,58.0,30.71,77.3,377.18,High,Clear,31.6,High Risk,High,580.5
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-11T20:39:54.206321,17.81422,76.675,83.8,29.46,73.5,348.17,Low,Clear,36.8,In Transit,Low,249.8
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-11T20:43:54.206321,17.79015,76.41611,47.6,39.27,68.4,319.15,Severe,Clear,42.1,High Risk,High,808.1
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-11T20:47:54.206321,17.7226,76.15177,92.4,28.59,64.9,290.14,Low,Clear,47.4,In Transit,Low,189.2
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-11T20:51:54.206321,17.67003,75.88986,82.1,26.5,60.2,261.12,Low,Clear,52.6,In Transit,Low,189.4
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-11T20:55:54.206321,17.81123,75.65937,66.4,28.92,57.7,232.11,Moderate,Clear,57.9,High Risk,High,248.1
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-11T20:59:54.206321,17.89518,75.40031,64.1,28.76,55.1,203.1,Moderate,Clear,63.2,High Risk,High,224.2
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-11T21:03:54.206321,17.97615,75.13977,81.6,25.76,49.4,174.08,Low,Clear,68.4,In Transit,Low,130.9
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-11T21:07:54.206321,18.05711,74.87922,85.2,27.19,43.7,145.07,Low,Clear,73.7,In Transit,Low,99.5
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-11T21:11:54.206321,18.13808,74.61868,79.3,31.6,42.7,116.06,Moderate,Clear,78.9,In Transit,Low,96.3
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-11T21:15:54.206321,18.37107,74.58061,85.6,27.42,38.3,87.04,Low,Clear,84.2,In Transit,Low,52.3
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-11T21:19:54.206321,18.47511,74.40381,79.2,27.79,33.3,58.03,Low,Clear,89.5,In Transit,Low,44.0
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-11T21:23:54.206321,18.49448,74.12983,59.3,32.0,31.7,29.01,High,Clear,94.7,In Transit,Moderate,47.9
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-11T21:27:54.206321,18.5204,73.8567,58.5,31.48,23.2,0.0,High,Clear,100.0,In Transit,Moderate,0.5
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-12T10:11:54.206321,17.385,78.4867,71.1,32.08,100.7,551.26,Moderate,Clear,0.0,High Risk,High,567.8
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-12T10:15:54.206321,17.53067,78.25964,92.2,28.17,91.7,522.25,Low,Clear,5.3,In Transit,Low,333.3
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-12T10:19:54.206321,17.61918,78.00903,62.4,27.61,88.9,493.23,Moderate,Clear,10.5,High Risk,High,567.6
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-12T10:23:54.206321,17.61603,77.73567,49.7,33.99,89.4,464.22,High,Clear,15.8,High Risk,High,845.0
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-12T10:27:54.206321,17.63209,77.46368,38.0,34.26,81.7,435.21,High,Clear,21.1,Delayed,High,1024.6
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-12T10:31:54.206321,17.67158,77.19334,102.9,25.07,81.2,406.19,Low,Clear,26.3,In Transit,Low,235.7
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-12T10:35:54.206321,17.71106,76.92301,81.7,28.22,76.6,377.18,Low,Clear,31.6,In Transit,Low,277.7
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-12T10:39:54.206321,17.81422,76.675,82.3,27.03,71.8,348.17,Low,Clear,36.8,In Transit,Low,255.7
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-12T10:43:54.206321,17.79015,76.41611,71.4,30.28,67.9,319.15,Moderate,Clear,42.1,High Risk,High,325.8
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-12T10:47:54.206321,17.7226,76.15177,56.7,37.63,62.2,290.14,High,Clear,47.4,High Risk,High,461.4
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-12T10:51:54.206321,17.67003,75.88986,79.5,24.75,62.4,261.12,Low,Clear,52.6,In Transit,Low,200.9
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-12T10:55:54.206321,17.81123,75.65937,81.5,30.27,56.1,232.11,Low,Clear,57.9,In Transit,Low,168.7
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-12T10:59:54.206321,17.89518,75.40031,87.3,27.56,53.7,203.1,Low,Clear,63.2,In Transit,Low,130.8
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-12T11:03:54.206321,17.97615,75.13977,73.5,30.58,49.1,174.08,Moderate,Clear,68.4,High Risk,High,168.9
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-12T11:07:54.206321,18.05711,74.87922,63.0,29.61,41.4,145.07,Moderate,Clear,73.7,High Risk,High,170.0
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-12T11:11:54.206321,18.13808,74.61868,73.3,27.35,38.7,116.06,Moderate,Clear,78.9,In Transit,Moderate,112.9
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-12T11:15:54.206321,18.37107,74.58061,77.7,25.49,38.1,87.04,Low,Clear,84.2,In Transit,Low,60.5
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-12T11:19:54.206321,18.47511,74.40381,67.6,29.3,32.0,58.03,Moderate,Clear,89.5,In Transit,Low,58.1
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-12T11:23:54.206321,18.49448,74.12983,73.6,28.79,29.8,29.01,Moderate,Clear,94.7,In Transit,Low,26.5
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-12T11:27:54.206321,18.5204,73.8567,57.1,31.03,26.0,0.0,High,Clear,100.0,In Transit,Moderate,5.5
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-13T00:11:54.206321,17.385,78.4867,71.2,30.54,100.4,551.26,Moderate,Clear,0.0,High Risk,High,560.0
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-13T00:15:54.206321,17.53067,78.25964,59.8,29.76,100.8,522.25,Moderate,Clear,5.3,High Risk,High,638.4
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-13T00:19:54.206321,17.61918,78.00903,82.8,26.16,90.7,493.23,Low,Clear,10.5,In Transit,Low,357.7
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-13T00:23:54.206321,17.61603,77.73567,88.4,30.83,87.7,464.22,Moderate,Clear,15.8,High Risk,High,378.5
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-13T00:27:54.206321,17.63209,77.46368,50.2,35.5,87.7,435.21,High,Clear,21.1,High Risk,High,777.6
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-13T00:31:54.206321,17.67158,77.19334,79.3,23.31,80.3,406.19,Low,Clear,26.3,In Transit,Low,312.4
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-13T00:35:54.206321,17.71106,76.92301,64.6,28.68,72.7,377.18,Moderate,Clear,31.6,High Risk,High,425.1
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-13T00:39:54.206321,17.81422,76.675,76.4,27.69,70.3,348.17,Low,Clear,36.8,In Transit,Low,273.8
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-13T00:43:54.206321,17.79015,76.41611,51.7,32.28,68.8,319.15,High,Clear,42.1,High Risk,High,548.7
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-13T00:47:54.206321,17.7226,76.15177,82.0,26.0,64.7,290.14,Low,Clear,47.4,In Transit,Low,218.0
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-13T00:51:54.206321,17.67003,75.88986,73.3,29.85,59.2,261.12,Moderate,Clear,52.6,High Risk,High,255.5
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-13T00:55:54.206321,17.81123,75.65937,68.9,30.79,59.0,232.11,Moderate,Clear,57.9,High Risk,High,243.8
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-13T00:59:54.206321,17.89518,75.40031,78.6,26.53,50.5,203.1,Low,Clear,63.2,In Transit,Low,155.7
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-13T01:03:54.206321,17.97615,75.13977,81.8,27.86,47.2,174.08,Low,Clear,68.4,In Transit,Low,127.5
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-13T01:07:54.206321,18.05711,74.87922,88.6,25.84,41.7,145.07,Low,Clear,73.7,In Transit,Low,100.3
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-13T01:11:54.206321,18.13808,74.61868,77.5,28.18,37.5,116.06,Moderate,Clear,78.9,In Transit,Moderate,108.8
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-13T01:15:54.206321,18.37107,74.58061,81.2,27.77,41.6,87.04,Low,Clear,84.2,In Transit,Low,64.4
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-13T01:19:54.206321,18.47511,74.40381,59.9,33.11,29.4,58.03,High,Clear,89.5,In Transit,Moderate,82.8
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-13T01:23:54.206321,18.49448,74.12983,81.0,29.7,29.7,29.01,Low,Clear,94.7,In Transit,Low,21.8
TRK-112,DRV-812,Ananya Sen,Dry Bulk Carrier (Tata Ultra T.19),2026-09-13T01:27:54.206321,18.5204,73.8567,87.1,29.15,22.5,0.0,Low,Clear,100.0,Arrived,Low,0.5
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-02T10:11:54.206321,22.7196,75.8577,82.4,25.03,100.0,371.11,Low,Clear,0.0,In Transit,Low,267.8
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-02T10:15:54.206321,22.69675,75.6692,61.2,30.43,97.7,351.58,High,Clear,5.3,High Risk,High,517.0
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-02T10:19:54.206321,22.65748,75.48494,78.0,28.68,94.2,332.05,Moderate,Clear,10.5,High Risk,High,301.4
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-02T10:23:54.206321,22.59926,75.30557,82.9,26.42,91.0,312.51,Low,Clear,15.8,In Transit,Low,220.0
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-02T10:27:54.206321,22.63709,75.12052,79.5,25.02,85.4,292.98,Moderate,Clear,21.1,High Risk,High,259.2
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-02T10:31:54.206321,22.6771,74.93545,72.4,25.36,80.2,273.45,Moderate,Clear,26.3,High Risk,High,272.4
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-02T10:35:54.206321,22.71949,74.75085,71.0,25.87,77.5,253.92,Moderate,Clear,31.6,High Risk,High,255.4
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-02T10:39:54.206321,22.76189,74.56626,70.2,26.2,74.7,234.39,Moderate,Clear,36.8,High Risk,High,239.4
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-02T10:43:54.206321,22.80429,74.38166,86.9,27.05,66.7,214.85,Low,Clear,42.1,In Transit,Low,149.4
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-02T10:47:54.206321,22.83762,74.19828,56.0,31.49,63.6,195.32,High,Clear,47.4,High Risk,High,313.1
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-02T10:51:54.206321,22.83804,74.00799,65.9,27.04,61.0,175.79,Moderate,Clear,52.6,High Risk,High,185.9
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-02T10:55:54.206321,22.83846,73.8177,86.7,21.72,55.5,156.26,Low,Clear,57.9,In Transit,Low,111.1
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-02T10:59:54.206321,22.83887,73.62741,54.9,29.11,52.1,136.73,Moderate,Clear,63.2,High Risk,High,177.3
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-02T11:03:54.206321,22.9062,73.45256,70.4,25.27,48.4,117.19,Moderate,Clear,68.4,In Transit,Moderate,123.8
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-02T11:07:54.206321,22.92768,73.28226,92.4,24.69,44.8,97.66,Low,Clear,73.7,In Transit,Low,67.3
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-02T11:11:54.206321,22.83605,73.11969,67.8,26.59,38.6,78.13,Moderate,Clear,78.9,In Transit,Low,78.5
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-02T11:15:54.206321,22.74442,72.95711,70.3,27.47,36.9,58.6,Moderate,Clear,84.2,In Transit,Moderate,64.5
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-02T11:19:54.206321,22.74944,72.81236,59.5,30.32,35.4,39.06,High,Clear,89.5,In Transit,Moderate,55.1
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-02T11:23:54.206321,22.88597,72.69188,41.3,33.27,28.4,19.53,Severe,Clear,94.7,High Risk,High,58.5
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-02T11:27:54.206321,23.0225,72.5714,83.9,26.2,23.4,0.0,Low,Clear,100.0,Arrived,Low,4.1
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T00:11:54.206321,22.7196,75.8577,81.8,27.59,100.3,371.11,Low,Clear,0.0,In Transit,Low,272.2
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T00:15:54.206321,22.69675,75.6692,81.3,25.63,95.9,351.58,Low,Clear,5.3,In Transit,Low,263.3
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T00:19:54.206321,22.65748,75.48494,87.9,21.51,92.9,332.05,Low,Clear,10.5,In Transit,Low,224.5
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T00:23:54.206321,22.59926,75.30557,44.1,30.54,89.5,312.51,High,Clear,15.8,High Risk,High,642.3
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T00:27:54.206321,22.63709,75.12052,65.4,29.09,82.8,292.98,Moderate,Clear,21.1,High Risk,High,324.3
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T00:31:54.206321,22.6771,74.93545,82.0,25.24,79.5,273.45,Low,Clear,26.3,In Transit,Low,205.9
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T00:35:54.206321,22.71949,74.75085,56.6,29.87,75.2,253.92,High,Clear,31.6,High Risk,High,403.8
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T00:39:54.206321,22.76189,74.56626,78.7,25.78,74.1,234.39,Low,Clear,36.8,In Transit,Low,174.5
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T00:43:54.206321,22.80429,74.38166,60.9,25.35,70.5,214.85,Moderate,Clear,42.1,High Risk,High,257.4
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T00:47:54.206321,22.83762,74.19828,93.6,24.31,64.6,195.32,Low,Clear,47.4,In Transit,Low,125.6
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T00:51:54.206321,22.83804,74.00799,86.5,26.68,60.5,175.79,Low,Clear,52.6,In Transit,Low,120.8
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T00:55:54.206321,22.83846,73.8177,81.4,27.14,58.5,156.26,Moderate,Clear,57.9,High Risk,High,140.4
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T00:59:54.206321,22.83887,73.62741,69.5,26.66,51.4,136.73,Moderate,Clear,63.2,High Risk,High,143.8
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T01:03:54.206321,22.9062,73.45256,44.3,38.2,49.3,117.19,Severe,Clear,68.4,High Risk,High,321.0
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T01:07:54.206321,22.92768,73.28226,67.8,29.04,45.6,97.66,Moderate,Clear,73.7,In Transit,Moderate,105.7
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T01:11:54.206321,22.83605,73.11969,69.2,26.82,40.9,78.13,Low,Clear,78.9,In Transit,Low,61.1
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T01:15:54.206321,22.74442,72.95711,68.8,25.87,32.0,58.6,Moderate,Clear,84.2,In Transit,Low,58.2
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T01:19:54.206321,22.74944,72.81236,86.9,21.62,33.6,39.06,Low,Clear,89.5,In Transit,Low,23.0
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T01:23:54.206321,22.88597,72.69188,39.8,39.64,27.6,19.53,Severe,Clear,94.7,Delayed,High,58.6
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T01:27:54.206321,23.0225,72.5714,73.5,29.0,27.6,0.0,Moderate,Clear,100.0,Arrived,Low,2.0
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T14:11:54.206321,22.7196,75.8577,77.6,27.99,101.5,371.11,Low,Clear,0.0,In Transit,Low,281.9
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T14:15:54.206321,22.69675,75.6692,92.1,25.43,95.7,351.58,Low,Clear,5.3,In Transit,Low,230.6
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T14:19:54.206321,22.65748,75.48494,84.0,26.55,90.2,332.05,Low,Clear,10.5,In Transit,Low,233.9
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T14:23:54.206321,22.59926,75.30557,82.6,24.77,89.6,312.51,Low,Clear,15.8,In Transit,Low,228.3
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T14:27:54.206321,22.63709,75.12052,86.1,26.22,83.5,292.98,Low,Clear,21.1,In Transit,Low,200.7
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T14:31:54.206321,22.6771,74.93545,61.3,33.41,79.2,273.45,High,Clear,26.3,High Risk,High,402.1
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T14:35:54.206321,22.71949,74.75085,57.6,28.9,78.8,253.92,High,Clear,31.6,High Risk,High,395.3
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T14:39:54.206321,22.76189,74.56626,90.3,27.23,71.5,234.39,Low,Clear,36.8,In Transit,Low,155.0
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T14:43:54.206321,22.80429,74.38166,55.2,33.47,67.4,214.85,High,Clear,42.1,High Risk,High,353.7
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T14:47:54.206321,22.83762,74.19828,72.2,22.49,64.7,195.32,Low,Clear,47.4,In Transit,Low,157.8
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T14:51:54.206321,22.83804,74.00799,70.3,27.81,61.6,175.79,Moderate,Clear,52.6,High Risk,High,184.6
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T14:55:54.206321,22.83846,73.8177,82.3,21.75,54.5,156.26,Low,Clear,57.9,In Transit,Low,107.5
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T14:59:54.206321,22.83887,73.62741,81.3,28.77,56.9,136.73,Low,Clear,63.2,In Transit,Low,98.8
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T15:03:54.206321,22.9062,73.45256,90.8,26.28,47.6,117.19,Low,Clear,68.4,In Transit,Low,74.3
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T15:07:54.206321,22.92768,73.28226,89.7,24.96,44.8,97.66,Low,Clear,73.7,In Transit,Low,60.5
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T15:11:54.206321,22.83605,73.11969,53.1,34.85,43.0,78.13,High,Clear,78.9,High Risk,High,136.1
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T15:15:54.206321,22.74442,72.95711,83.1,26.77,37.5,58.6,Low,Clear,84.2,In Transit,Low,43.4
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T15:19:54.206321,22.74944,72.81236,78.9,24.41,31.9,39.06,Low,Clear,89.5,In Transit,Low,28.6
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T15:23:54.206321,22.88597,72.69188,83.6,25.05,26.3,19.53,Low,Clear,94.7,In Transit,Low,7.5
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-03T15:27:54.206321,23.0225,72.5714,41.5,38.26,25.0,0.0,Severe,Clear,100.0,Arrived,Low,4.6
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-04T04:11:54.206321,22.7196,75.8577,73.2,24.63,98.9,371.11,Low,Rain,0.0,High Risk,High,376.5
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-04T04:15:54.206321,22.69675,75.6692,41.5,28.93,95.9,351.58,High,Rain,5.3,High Risk,High,955.8
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-04T04:19:54.206321,22.65748,75.48494,78.4,27.29,92.3,332.05,Low,Rain,10.5,High Risk,High,316.3
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-04T04:23:54.206321,22.59926,75.30557,83.9,24.07,88.4,312.51,Low,Rain,15.8,High Risk,High,276.0
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-04T04:27:54.206321,22.63709,75.12052,46.3,35.6,80.8,292.98,High,Rain,21.1,High Risk,High,709.4
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-04T04:31:54.206321,22.6771,74.93545,56.7,33.72,81.9,273.45,High,Rain,26.3,High Risk,High,541.5
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-04T04:35:54.206321,22.71949,74.75085,52.5,34.21,74.4,253.92,High,Rain,31.6,High Risk,High,540.9
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-04T04:39:54.206321,22.76189,74.56626,49.2,34.53,73.6,234.39,High,Rain,36.8,High Risk,High,537.4
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-04T04:43:54.206321,22.80429,74.38166,64.5,30.94,71.5,214.85,Moderate,Rain,42.1,High Risk,High,302.1
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-04T04:47:54.206321,22.83762,74.19828,60.7,29.11,65.4,195.32,Moderate,Rain,47.4,High Risk,High,282.9
TRK-113,DRV-813,Deepak Verma,Agri-Produce Hauler (Mahindra Furio 17),2026-09-04T04:51:54.206321,22.83804,74.00799,55.4,30.73,57.6,175.79,High,Rain,52.6,High Risk,High,358.9
